,leagueID,season,homeTeamID,awayTeamID,home_shots_h_rolling5,home_shotsOnTarget_h_rolling5,home_shots_a_rolling5,home_shotsOnTarget_a_rolling5,home_fouls_h_rolling5,home_fouls_a_rolling5,home_ppda_h_rolling5,home_ppda_a_rolling5,home_deep_h_rolling5,home_corners_h_rolling5,home_total_key_passes_h_rolling5,home_total_assists_a_rolling5,away_shotsOnTarget_h_rolling5,away_fouls_h_rolling5,away_fouls_a_rolling5,away_ppda_h_rolling5,away_deep_h_rolling5,away_deep_a_rolling5,away_total_key_passes_h_rolling5,away_total_key_passes_a_rolling5,away_total_saved_shots_h_rolling5,away_total_saved_shots_a_rolling5,result
1556,4.0,2014.0,141.0,148.0,13.2,4.8,5.0,1.0,6.2,12.4,6.490199999999999,11.796620000000008,6.4,4.6,10.8,0.0,3.0,10.0,6.0,7.105619999999995,4.4,3.6,8.2,5.4,2.4,2.2,0.0
719,5.0,2014.0,164.0,180.0,14.0,7.0,10.0,3.8,10.0,9.4,12.641179999999997,11.357640000000009,2.8,3.8,10.6,0.6,3.8,12.4,11.4,9.776959999999995,6.6,5.0,8.4,7.8,3.2,2.4,2.0
2047,4.0,2015.0,140.0,141.0,13.2,3.4,9.8,4.0,7.6,13.4,8.38658,8.374960000000003,3.8,4.2,9.6,0.0,5.0,9.0,9.4,7.861459999999999,6.0,4.4,10.6,9.0,2.2,2.0,0.0
1557,1.0,2014.0,78.0,91.0,14.4,4.8,10.2,3.0,9.2,13.4,6.879,9.542620000000008,4.8,4.2,9.6,0.8,2.8,9.2,10.0,7.685340000000001,5.6,4.2,9.6,7.2,2.2,2.6,0.0
1558,1.0,2014.0,92.0,75.0,13.2,3.6,10.0,3.4,7.2,12.6,6.763879999999999,10.540260000000007,4.4,4.2,9.0,0.8,3.6,12.6,9.6,7.947840000000001,6.0,5.0,9.6,8.2,2.4,3.0,0.0
2048,4.0,2015.0,138.0,152.0,15.4,3.6,9.4,4.0,10.4,11.8,7.938080000000001,10.983380000000004,4.8,4.6,12.0,0.4,5.8,8.0,9.4,7.96494,3.8,4.2,12.4,7.4,1.2,1.8,0.0
1129,4.0,2014.0,137.0,141.0,13.2,3.4,10.0,4.4,11.6,11.8,9.678059999999997,13.45604000000001,6.2,4.6,10.0,1.0,5.0,11.2,11.4,17.49214,6.0,4.6,9.6,11.0,3.0,3.2,0.0
720,4.0,2014.0,156.0,208.0,11.2,5.8,13.6,3.4,12.4,13.8,9.278359999999997,12.18352000000001,6.4,2.6,9.0,0.8,3.2,3.8,14.0,9.833919999999996,5.6,2.8,7.2,9.6,2.2,1.8,2.0
1131,2.0,2014.0,111.0,108.0,12.4,5.0,9.6,3.0,11.8,12.2,6.920159999999998,9.510980000000009,6.2,6.0,10.6,1.0,5.2,10.2,12.0,7.259199999999995,7.4,4.6,11.2,7.0,1.2,2.8,1.0
1134,2.0,2014.0,107.0,106.0,11.2,5.2,14.0,4.6,14.2,10.2,9.12108,9.241940000000008,6.4,5.4,8.4,1.4,5.2,6.6,10.6,9.012099999999997,5.0,3.0,12.8,6.2,1.8,1.8,0.0
1133,2.0,2014.0,101.0,94.0,11.2,5.2,13.8,4.2,14.0,10.2,9.237659999999998,8.965580000000008,5.6,6.2,9.0,1.4,5.2,6.6,12.0,10.083659999999997,3.8,4.2,11.2,7.8,1.6,2.4,2.0
1132,5.0,2014.0,176.0,175.0,14.0,4.8,12.6,3.2,9.8,13.4,9.794299999999998,10.27574000000001,3.8,4.2,10.6,0.8,5.8,4.4,12.2,9.723719999999997,4.4,5.4,11.4,9.6,2.2,2.4,2.0
1130,4.0,2014.0,146.0,142.0,12.4,3.4,12.2,4.4,11.2,13.0,12.268139999999997,12.508040000000008,4.0,3.4,8.8,1.0,5.2,10.4,11.4,14.983479999999997,7.6,4.0,10.0,8.8,3.4,3.6,2.0
1559,1.0,2014.0,85.0,77.0,11.6,3.6,10.0,3.2,4.8,12.0,13.528359999999997,9.609100000000009,4.2,4.2,8.4,0.6,4.0,12.6,8.8,8.2596,7.4,4.2,9.6,9.0,2.8,3.0,1.0
2049,2.0,2015.0,109.0,106.0,9.8,2.0,17.2,5.6,9.2,7.0,16.291500000000003,9.016079999999999,3.0,3.4,7.2,1.8,6.4,9.0,7.6,7.429520000000001,4.6,3.6,10.4,8.6,1.0,2.0,0.0
721,4.0,2014.0,151.0,142.0,11.0,5.2,15.4,4.0,11.8,12.8,10.601739999999998,11.883740000000008,6.2,2.6,8.6,0.8,2.8,2.2,14.8,8.296159999999995,5.6,3.6,7.4,7.8,1.6,2.0,1.0
1560,1.0,2014.0,76.0,87.0,10.8,3.8,11.2,3.8,4.0,8.8,13.628359999999997,8.70274000000001,3.2,3.2,7.8,0.8,3.0,10.8,10.8,7.46836,7.0,3.6,8.4,10.0,1.8,3.4,1.0
2053,2.0,2015.0,107.0,94.0,12.2,2.2,13.6,5.4,8.6,7.2,10.426700000000002,8.18632,2.6,5.6,9.6,1.2,8.4,5.4,12.4,5.7008600000000005,6.2,3.2,14.6,5.6,1.4,2.0,1.0
2050,5.0,2015.0,176.0,174.0,16.0,7.8,11.2,3.8,11.6,11.0,9.2741,14.333320000000004,3.4,5.0,12.4,1.2,5.6,11.6,9.0,10.55754,4.6,4.2,10.8,6.8,2.4,1.8,1.0
2051,1.0,2015.0,82.0,78.0,19.0,6.0,7.0,1.0,0.0,13.0,7.7419,18.3125,5.0,5.0,11.0,0.0,4.0,8.0,7.0,11.84,3.0,2.0,9.0,5.0,3.0,2.0,2.0
2052,2.0,2015.0,97.0,112.0,12.8,2.8,13.0,4.6,6.0,7.0,8.79428,6.99504,2.6,5.6,10.0,0.8,9.2,7.2,11.8,6.01346,4.6,2.4,17.4,4.6,1.4,1.8,2.0
1561,1.0,2014.0,202.0,81.0,9.2,4.0,11.4,4.0,2.4,4.4,12.399219999999998,19.69464000000001,5.4,4.0,7.6,0.8,3.4,8.6,10.0,6.535419999999999,3.4,5.4,9.8,11.6,1.8,2.4,1.0
722,2.0,2014.0,116.0,109.0,17.2,7.4,10.2,4.8,8.4,9.8,8.549879999999998,10.654380000000009,5.2,5.0,13.2,1.2,5.2,10.0,13.0,8.159259999999998,2.0,3.6,12.8,7.0,2.8,2.2,0.0
1562,1.0,2014.0,86.0,84.0,8.6,3.6,11.4,4.6,2.4,6.4,13.059519999999997,19.34002000000001,4.0,2.4,6.6,1.0,2.8,10.8,11.4,7.482639999999999,5.0,4.4,7.8,12.6,1.4,3.0,0.0
1563,5.0,2014.0,161.0,160.0,15.8,4.6,16.0,5.2,14.4,11.0,7.340759999999998,11.981540000000008,6.8,4.2,12.2,0.8,4.2,14.2,13.6,10.411039999999996,6.2,2.8,10.2,10.6,3.2,2.4,2.0
2054,2.0,2015.0,113.0,102.0,11.8,2.2,13.2,4.8,10.8,7.0,10.903880000000001,8.39956,2.2,5.8,9.4,1.4,6.0,6.6,13.6,6.24016,7.4,2.6,13.4,5.8,1.8,1.6,2.0
725,5.0,2014.0,178.0,165.0,13.0,6.6,11.0,4.0,10.0,8.8,12.505699999999997,10.387260000000008,3.2,3.4,10.0,1.0,4.6,11.2,12.0,12.218079999999997,6.6,4.0,7.8,8.4,3.6,2.4,2.0
724,2.0,2014.0,94.0,102.0,16.8,7.4,10.8,5.2,10.2,11.0,12.230679999999998,10.56310000000001,4.4,4.6,13.0,1.6,5.4,9.6,12.4,9.872799999999998,1.8,2.4,12.6,7.6,2.6,2.6,0.0
723,1.0,2014.0,74.0,89.0,13.2,4.4,8.6,4.0,10.0,12.2,11.695179999999999,9.589440000000009,3.4,5.4,9.2,0.8,4.8,7.8,6.4,7.438619999999998,5.0,2.8,8.6,9.0,2.8,0.8,0.0
726,3.0,2014.0,120.0,132.0,12.8,5.4,13.2,3.8,12.4,11.0,10.01282,9.545200000000007,3.0,4.6,9.4,0.2,4.4,8.0,11.6,7.126539999999994,3.8,4.4,8.0,9.4,2.8,2.6,2.0
1135,2.0,2014.0,95.0,230.0,13.2,5.4,13.8,4.4,14.8,11.4,9.55468,10.019680000000008,8.2,4.4,10.0,1.0,5.8,7.6,10.4,8.669499999999996,3.8,2.8,12.8,5.4,1.8,1.6,1.0
1564,4.0,2014.0,143.0,207.0,12.8,4.2,5.0,1.2,9.0,10.8,8.779239999999998,10.808380000000009,5.2,3.0,10.4,0.0,3.4,7.0,6.0,6.796399999999994,4.8,2.4,8.6,5.4,2.6,2.0,2.0
2055,2.0,2015.0,95.0,104.0,11.6,2.2,14.0,5.2,9.4,9.6,11.604760000000002,9.01764,2.8,4.6,9.2,1.6,5.8,5.0,11.6,7.583499999999999,8.4,2.8,12.0,7.4,1.2,2.4,1.0
1136,2.0,2014.0,99.0,96.0,16.6,6.2,12.4,4.6,14.4,11.6,9.03572,12.267740000000009,7.8,3.4,12.6,0.8,6.4,4.8,13.6,8.986379999999997,5.6,3.2,13.6,5.8,2.4,1.6,0.0
1137,2.0,2014.0,113.0,116.0,12.4,5.6,10.6,3.4,12.0,10.6,8.25084,10.41098000000001,5.8,5.8,10.2,1.4,4.8,8.0,12.6,9.853899999999996,5.6,4.2,9.2,8.2,1.0,3.2,1.0
727,4.0,2014.0,208.0,150.0,12.6,4.8,12.0,2.6,11.8,13.4,9.645359999999997,13.952120000000008,6.4,2.8,9.0,0.4,3.4,4.4,15.0,8.098539999999996,4.2,3.0,9.0,6.0,1.8,1.6,0.0
1565,2.0,2014.0,99.0,111.0,10.4,4.0,10.2,3.6,11.2,14.6,11.041899999999998,9.060040000000008,3.8,3.6,7.0,0.8,4.4,5.4,14.2,10.131839999999999,5.8,5.0,9.4,10.0,2.8,4.0,2.0
1566,3.0,2014.0,117.0,122.0,9.4,3.4,15.0,6.4,13.8,15.0,11.03482,7.517160000000007,5.2,5.0,6.6,1.0,5.6,10.0,12.0,9.890299999999996,5.0,3.6,8.2,6.8,2.0,2.0,2.0
1567,1.0,2014.0,88.0,71.0,14.8,4.6,10.2,3.0,11.4,12.8,6.394539999999999,9.198060000000009,6.2,4.6,10.2,0.6,3.2,9.0,11.4,8.38694,5.0,4.6,9.4,7.6,2.6,1.8,2.0
728,3.0,2014.0,123.0,128.0,12.8,5.4,13.8,6.0,12.8,12.0,12.136619999999999,9.526580000000006,5.4,2.8,10.0,0.8,3.2,5.6,11.6,8.353139999999994,3.4,3.6,7.0,9.6,2.0,3.4,1.0
2056,2.0,2015.0,101.0,98.0,11.6,2.2,14.2,4.6,11.8,9.6,13.46694,9.0935,3.6,4.4,8.8,1.6,5.0,8.4,7.8,7.65912,7.0,2.4,10.8,7.2,1.6,2.2,0.0
729,3.0,2014.0,122.0,129.0,11.4,5.0,14.2,5.2,12.6,10.6,10.736619999999998,8.798000000000007,5.2,2.8,8.6,0.6,4.4,7.2,10.4,8.768379999999995,4.0,3.8,8.8,9.6,2.8,3.0,2.0
2057,3.0,2015.0,133.0,124.0,15.4,5.4,11.4,4.2,8.4,13.4,11.774280000000001,10.693340000000001,8.2,5.4,12.2,0.2,5.0,6.0,12.6,8.913799999999998,6.8,5.8,9.8,8.6,3.0,2.8,0.0
1138,3.0,2014.0,122.0,135.0,9.0,4.2,13.6,4.0,8.4,8.6,8.525359999999997,7.121180000000007,5.0,3.8,7.0,1.0,3.0,9.4,9.0,12.756379999999996,6.0,3.6,6.2,10.0,1.0,2.0,0.0
1568,5.0,2014.0,163.0,170.0,16.6,4.2,15.6,4.8,15.0,8.0,7.3148399999999985,11.37156000000001,6.8,5.8,12.0,0.8,4.4,14.2,13.4,10.889579999999997,4.0,4.0,11.4,11.2,2.2,2.6,2.0
260,3.0,2014.0,124.0,129.0,13.6,4.4,10.0,4.0,12.2,12.6,10.620179999999998,11.12128000000001,4.4,4.6,10.4,0.2,4.2,12.0,12.2,8.466359999999995,5.0,6.2,10.6,8.8,1.8,2.2,2.0
1139,4.0,2014.0,148.0,151.0,12.8,3.6,13.2,5.0,9.0,15.8,12.328979999999996,10.45250000000001,5.0,3.2,8.2,1.0,6.0,8.8,11.8,13.770979999999998,6.4,4.2,8.8,8.8,3.4,3.4,2.0
1140,5.0,2014.0,180.0,169.0,14.4,4.6,13.2,4.6,9.6,12.2,12.267639999999997,11.70302000000001,4.2,3.8,11.0,1.4,6.6,4.0,12.4,10.766159999999996,4.2,4.4,10.6,9.8,1.2,2.2,0.0
1141,3.0,2014.0,128.0,205.0,10.4,4.8,12.8,4.0,10.6,8.6,9.168359999999998,6.9793000000000065,4.6,3.0,7.0,1.2,4.4,11.8,8.2,12.794619999999995,7.6,3.0,8.8,10.4,1.0,2.0,0.0
1142,2.0,2014.0,109.0,102.0,17.6,6.0,10.6,3.8,14.2,14.0,7.460559999999998,11.87424000000001,8.6,3.0,13.0,0.4,7.2,4.8,13.4,6.4543399999999975,5.6,4.0,14.6,5.4,2.8,1.6,2.0
1569,5.0,2014.0,176.0,180.0,15.2,4.2,15.8,5.4,14.8,10.6,7.115599999999998,9.269960000000008,5.8,6.4,11.0,1.2,4.4,11.4,12.8,7.966339999999997,3.8,4.0,11.6,8.6,1.8,2.6,1.0
264,4.0,2014.0,154.0,150.0,14.0,6.4,11.2,4.8,9.6,9.0,12.072939999999997,10.530620000000008,2.2,4.0,9.8,0.6,4.4,12.2,10.8,9.104159999999995,7.4,0.6,8.0,7.4,2.0,3.0,0.0
263,3.0,2014.0,205.0,130.0,16.0,6.4,10.0,3.4,9.6,12.0,8.9468,12.633740000000008,4.0,4.8,11.4,0.2,3.4,9.4,11.4,9.648219999999995,5.4,5.0,9.6,9.4,2.6,2.8,0.0
262,3.0,2014.0,135.0,119.0,11.4,3.8,10.6,4.2,12.0,12.2,12.674659999999998,9.183020000000008,4.0,3.0,9.6,0.2,4.2,11.6,12.8,8.447579999999995,4.0,5.6,12.2,9.0,1.6,3.2,1.0
261,3.0,2014.0,133.0,128.0,13.2,4.8,9.2,3.4,13.6,11.0,11.431939999999999,9.771720000000009,4.0,3.6,10.2,0.0,3.8,11.6,12.0,8.972299999999995,4.4,6.0,10.6,8.6,1.4,2.6,2.0
2058,4.0,2015.0,139.0,149.0,15.8,4.6,8.6,3.8,10.2,11.6,9.100480000000001,11.857000000000003,5.4,3.0,12.0,0.6,6.0,10.8,7.8,7.51644,4.8,2.8,14.8,7.6,1.6,1.8,0.0
730,3.0,2014.0,135.0,118.0,12.6,5.4,13.4,5.6,12.0,12.2,8.997599999999998,10.672260000000007,7.2,3.4,10.0,0.6,2.6,6.8,12.0,10.057559999999995,2.8,3.2,6.8,10.0,1.6,3.6,1.0
1571,5.0,2014.0,209.0,162.0,14.8,4.8,15.4,5.2,11.0,11.0,8.509839999999999,10.643440000000009,4.6,5.6,11.2,1.2,4.6,10.2,10.0,7.973479999999995,2.6,4.6,10.6,7.0,2.0,1.6,0.0
1570,5.0,2014.0,165.0,169.0,15.8,5.4,14.8,5.4,11.4,10.6,6.415599999999998,10.50388000000001,4.8,6.2,12.2,1.2,4.2,10.2,10.8,7.445819999999995,3.4,4.6,11.2,8.0,1.8,2.2,0.0
265,1.0,2014.0,74.0,202.0,15.0,5.4,11.8,3.2,11.8,10.6,6.76644,11.745460000000008,5.6,4.4,11.8,0.4,3.4,12.0,11.6,10.198319999999997,3.4,4.0,10.0,8.6,2.8,1.4,2.0
2061,5.0,2015.0,171.0,179.0,13.0,6.2,10.8,3.4,14.0,11.8,12.0953,11.781100000000006,4.6,4.2,10.4,1.0,6.6,11.4,8.8,10.722159999999999,5.6,3.4,9.8,10.2,2.0,1.6,0.0
2060,1.0,2015.0,87.0,79.0,19.0,9.0,7.0,2.0,8.0,11.0,13.0,12.1053,4.0,6.0,14.0,0.0,6.0,0.0,13.0,7.7419,5.0,3.0,11.0,5.0,4.0,1.0,1.0
2059,1.0,2015.0,74.0,89.0,19.0,6.0,7.0,1.0,0.0,13.0,7.7419,18.3125,5.0,5.0,11.0,0.0,4.0,8.0,7.0,11.84,3.0,2.0,9.0,5.0,3.0,2.0,0.0
2062,5.0,2015.0,175.0,168.0,15.2,6.8,10.6,3.6,12.8,10.2,12.026720000000001,15.868460000000004,5.6,4.6,12.4,0.6,8.2,10.4,6.0,10.501,5.8,3.0,10.0,9.2,1.8,1.2,2.0
1572,5.0,2014.0,174.0,168.0,13.2,4.8,15.8,6.0,11.4,7.8,9.801919999999999,7.938900000000008,3.8,5.2,9.8,1.6,5.2,9.2,7.4,8.281799999999995,2.2,3.6,11.8,5.4,2.4,1.4,1.0
731,3.0,2014.0,124.0,134.0,12.6,5.2,14.0,6.0,13.8,11.8,11.032219999999999,10.202820000000006,7.4,3.4,9.6,0.8,2.6,5.8,15.2,9.797559999999995,3.4,2.8,6.4,11.0,1.4,3.6,0.0
1573,4.0,2014.0,142.0,151.0,12.8,4.0,5.6,1.0,8.6,7.4,9.050839999999997,10.022780000000008,4.2,2.8,10.2,0.0,3.6,6.0,8.0,8.180159999999995,5.8,1.6,9.0,5.8,2.4,2.6,0.0
1574,2.0,2014.0,106.0,95.0,11.8,5.0,10.0,3.0,14.6,13.4,10.934759999999999,9.177280000000007,5.6,3.0,8.6,0.8,5.4,5.0,14.0,8.101279999999997,7.2,5.2,11.2,9.4,3.0,3.6,2.0
732,3.0,2014.0,121.0,117.0,13.4,5.8,14.6,5.8,12.8,11.4,11.289959999999999,9.852820000000007,7.2,3.0,10.6,0.8,3.0,3.6,12.2,8.391099999999994,3.6,3.2,6.4,10.6,1.4,3.2,0.0
2063,3.0,2015.0,121.0,128.0,13.2,4.4,11.0,4.0,11.2,14.2,12.38258,11.1388,7.2,4.4,10.2,0.2,4.2,5.8,12.8,8.860819999999999,6.2,5.2,8.4,8.6,2.8,2.6,2.0
734,1.0,2014.0,75.0,88.0,14.8,4.4,9.0,4.6,12.4,9.8,8.995119999999998,17.132420000000007,5.6,5.2,10.0,0.8,5.2,14.8,9.4,13.797899999999995,4.4,4.4,10.2,8.4,1.8,1.6,0.0
733,1.0,2014.0,92.0,74.0,12.2,3.0,9.4,3.6,10.2,12.6,15.492379999999997,8.37982000000001,2.2,5.0,8.8,0.8,5.0,5.6,7.8,6.822619999999998,4.6,4.4,9.6,7.6,3.0,1.0,2.0
736,1.0,2014.0,76.0,71.0,14.0,3.8,10.4,4.4,13.8,9.4,13.010559999999998,13.369920000000008,4.6,5.2,10.2,0.8,4.0,11.8,10.8,13.187139999999996,4.6,4.6,8.8,9.0,1.8,1.4,2.0
735,1.0,2014.0,77.0,81.0,13.4,3.2,10.4,4.4,12.6,9.8,13.30004,14.419920000000008,4.6,5.4,10.0,0.8,4.4,11.8,12.6,15.388799999999998,3.6,4.2,8.4,8.8,2.2,1.4,1.0
266,1.0,2014.0,80.0,71.0,14.8,5.6,9.4,2.6,10.6,11.2,6.744819999999999,15.497760000000008,6.6,3.8,11.4,0.4,4.0,12.4,11.4,9.432019999999998,4.4,4.2,11.4,8.4,2.6,1.2,2.0
267,1.0,2014.0,78.0,75.0,14.2,5.0,9.4,2.6,13.0,10.8,7.694819999999998,15.74918000000001,5.4,3.0,11.0,0.4,4.0,13.6,12.0,10.354239999999999,4.0,4.2,10.8,8.4,2.8,1.4,2.0
1143,4.0,2014.0,145.0,154.0,11.8,4.0,13.8,5.4,8.4,14.4,14.375039999999995,8.411840000000009,3.8,3.0,7.2,1.4,4.6,7.6,13.8,12.723359999999996,5.8,3.6,7.6,8.2,2.8,3.2,2.0
1575,4.0,2014.0,140.0,154.0,12.2,3.4,6.4,1.2,5.4,6.8,8.822299999999998,9.54752000000001,4.2,3.4,10.0,0.6,4.0,6.0,6.6,8.114539999999995,6.6,1.4,9.2,6.0,2.4,2.6,1.0
2064,3.0,2015.0,129.0,119.0,13.6,3.8,10.8,4.6,8.6,14.8,10.647400000000001,10.58046,6.8,4.0,9.8,0.6,4.6,5.6,9.4,9.00312,6.0,4.0,7.6,7.2,2.8,2.0,2.0
1144,2.0,2014.0,203.0,98.0,18.0,6.6,7.6,3.0,14.4,15.2,6.854299999999998,14.31498000000001,8.6,2.2,13.8,0.4,6.4,3.0,13.6,6.495099999999996,7.2,3.6,12.6,5.0,2.4,2.2,1.0
1145,4.0,2014.0,152.0,143.0,11.4,4.4,14.0,4.4,8.8,13.8,14.660339999999996,8.59088000000001,4.2,3.6,7.0,1.0,4.0,7.6,11.4,7.564399999999995,5.8,4.8,7.6,7.0,2.4,2.6,2.0
1576,4.0,2014.0,137.0,139.0,10.6,2.8,7.0,1.6,5.4,9.2,9.10896,9.135860000000008,3.0,3.8,8.2,0.6,4.8,9.0,4.2,7.394539999999995,7.2,1.4,11.2,6.4,2.4,2.4,1.0
1146,5.0,2014.0,179.0,178.0,12.4,4.0,13.8,4.6,12.2,11.0,14.629599999999996,10.761540000000007,3.2,3.8,9.2,1.2,5.0,6.6,12.4,11.453199999999995,5.4,4.8,10.2,11.2,2.2,1.8,1.0
1577,2.0,2014.0,107.0,108.0,12.2,5.4,10.0,3.6,11.8,12.2,10.571119999999999,8.819380000000008,5.2,2.6,8.6,0.6,5.8,5.0,14.2,8.411419999999996,8.4,4.4,12.0,7.4,3.2,2.8,1.0
737,1.0,2014.0,78.0,85.0,14.4,3.8,10.8,5.2,13.4,10.4,13.137179999999997,11.18242000000001,4.0,5.4,10.8,0.8,4.2,9.0,9.4,12.446839999999998,4.6,4.4,10.2,7.8,2.0,1.0,1.0
2065,2.0,2015.0,103.0,110.0,12.2,3.8,13.6,5.0,6.0,6.2,7.82458,7.772479999999999,3.2,5.2,8.8,0.6,9.2,7.6,9.8,7.1598,3.4,3.6,15.8,5.6,1.8,2.0,0.0
738,1.0,2014.0,80.0,91.0,11.8,3.6,9.4,4.6,10.8,10.2,12.343239999999998,8.40094000000001,3.2,5.4,8.2,1.2,4.2,8.8,7.4,11.162959999999998,3.6,5.2,9.2,7.6,2.0,1.4,2.0
739,4.0,2014.0,142.0,148.0,14.4,5.2,11.2,2.8,11.6,12.2,10.050999999999997,13.440420000000008,5.8,3.8,10.0,0.2,4.0,6.8,11.6,9.440479999999996,3.2,2.6,9.6,4.8,2.2,1.0,1.0
1147,4.0,2014.0,156.0,207.0,10.8,5.6,14.8,5.0,8.8,13.6,14.371319999999997,9.828380000000008,4.4,3.0,6.6,1.0,3.6,8.2,12.4,6.815939999999995,5.0,3.8,6.8,5.2,2.4,2.0,0.0
1148,3.0,2014.0,133.0,129.0,9.2,4.0,13.0,3.8,10.0,8.0,11.109859999999998,6.186660000000007,4.4,2.8,5.8,1.0,3.6,11.2,8.2,12.953939999999994,6.4,3.8,8.2,9.8,0.8,2.6,0.0
270,1.0,2014.0,89.0,81.0,14.6,5.6,14.0,3.8,12.4,11.6,8.141639999999999,6.576720000000009,6.2,5.8,11.4,0.4,3.8,12.4,11.6,12.262939999999997,3.0,3.4,10.4,7.4,2.8,1.2,2.0
271,5.0,2014.0,174.0,161.0,10.8,3.8,11.2,5.0,11.4,13.6,9.157419999999998,6.847580000000008,4.4,4.8,7.8,1.2,3.8,10.0,13.2,8.809919999999995,3.6,3.6,6.2,7.4,2.0,1.8,1.0
269,1.0,2014.0,77.0,84.0,15.6,5.8,13.4,4.8,8.4,10.4,8.349879999999999,16.252040000000008,3.8,0.6,12.0,0.2,5.4,15.0,13.6,9.658519999999998,5.6,3.6,9.8,7.8,1.2,0.8,1.0
268,1.0,2014.0,91.0,88.0,17.0,5.6,8.8,2.8,11.6,8.2,6.496539999999999,16.05420000000001,4.0,2.2,13.4,0.2,3.6,14.8,12.8,10.303759999999997,6.2,3.6,8.8,8.2,2.0,1.2,0.0
272,4.0,2014.0,148.0,155.0,15.0,6.4,11.8,4.8,10.6,10.6,9.757159999999995,8.794320000000008,3.2,4.2,10.4,0.6,5.4,9.6,10.0,12.392039999999996,6.2,0.6,8.8,9.2,1.6,3.8,2.0
1578,5.0,2014.0,175.0,166.0,11.4,5.0,15.6,5.4,8.2,10.0,11.651919999999999,8.579640000000008,2.8,4.6,8.6,1.2,5.2,6.8,6.6,7.902459999999995,4.4,3.0,11.0,5.0,3.4,1.0,2.0
1579,1.0,2014.0,72.0,89.0,11.2,3.8,11.2,3.4,9.8,12.6,7.204539999999999,8.14390000000001,5.2,4.0,7.8,0.6,2.6,6.8,11.4,8.620260000000002,4.0,5.2,8.2,8.2,2.2,2.2,2.0
1151,2.0,2014.0,98.0,107.0,18.2,6.6,7.2,2.8,14.2,14.2,6.829779999999998,14.61772000000001,7.2,2.4,14.2,0.4,6.0,6.0,14.2,8.854659999999997,6.8,4.6,10.2,5.4,2.2,1.8,2.0
1580,2.0,2014.0,96.0,109.0,14.0,6.0,11.0,5.2,11.2,12.0,7.5195799999999995,9.51354000000001,5.0,4.2,10.0,0.4,7.0,7.6,8.0,11.928399999999996,6.6,2.2,13.4,7.6,1.6,1.2,1.0
1582,2.0,2014.0,113.0,98.0,14.4,6.0,11.0,5.0,12.0,10.2,7.504159999999997,11.295280000000009,6.0,3.4,10.2,0.4,8.8,7.2,11.6,9.834819999999997,9.2,2.0,15.4,6.4,2.4,0.8,2.0
1583,2.0,2014.0,101.0,203.0,14.0,6.2,12.6,5.6,11.8,11.0,7.575399999999999,9.563540000000009,6.6,3.8,10.0,0.4,7.8,6.6,10.8,10.859199999999998,8.2,1.6,15.0,8.4,1.6,1.2,2.0
1155,3.0,2014.0,121.0,119.0,10.4,3.0,14.6,4.6,8.0,6.2,12.998559999999998,7.614400000000006,3.4,2.6,6.2,1.2,4.4,14.0,10.2,8.082099999999993,6.6,4.8,10.0,7.0,1.4,2.4,1.0
1154,3.0,2014.0,125.0,132.0,10.8,3.2,15.0,4.6,10.2,6.2,12.432579999999998,8.151900000000007,3.4,2.2,6.2,1.2,5.6,12.4,13.0,8.520139999999994,4.8,5.6,12.4,7.0,1.0,2.4,2.0
1153,3.0,2014.0,124.0,123.0,9.2,3.0,17.2,6.8,10.0,8.2,14.98036,8.323840000000008,3.4,2.2,5.4,1.2,5.2,12.4,12.4,8.370139999999996,2.6,6.2,11.6,6.2,1.6,2.0,1.0
1152,3.0,2014.0,205.0,117.0,10.8,3.8,16.4,6.6,10.0,7.8,13.637179999999997,9.588540000000005,4.4,2.8,6.8,1.2,6.2,9.6,12.8,8.790819999999995,3.8,4.4,13.2,5.8,2.2,1.6,0.0
1150,4.0,2014.0,142.0,141.0,11.8,5.2,11.0,4.2,8.8,12.6,11.748819999999998,13.398960000000008,5.8,2.4,7.4,0.8,3.6,6.6,11.6,6.994359999999996,4.8,4.6,6.8,6.4,2.2,1.6,2.0
1149,5.0,2014.0,170.0,171.0,12.8,4.2,15.0,4.8,9.6,11.2,13.854559999999998,10.185060000000007,3.8,4.6,9.4,1.4,5.6,7.0,13.4,8.063199999999995,5.8,3.4,11.4,10.4,1.4,1.8,0.0
1581,2.0,2014.0,230.0,100.0,11.6,5.2,11.4,4.0,12.6,11.2,10.141359999999999,8.724340000000009,4.8,3.6,8.0,0.6,6.4,5.0,13.2,7.612599999999998,8.0,3.0,11.4,7.4,2.8,1.8,2.0
273,2.0,2014.0,95.0,94.0,16.2,4.8,11.6,3.6,14.0,14.0,8.84216,10.835480000000008,4.8,3.6,12.8,1.0,4.8,8.4,12.6,9.435419999999995,5.8,4.4,8.0,10.0,2.4,3.0,2.0
274,1.0,2014.0,83.0,82.0,13.2,4.8,14.6,5.0,7.8,11.8,9.92766,13.108300000000009,3.4,1.2,9.8,0.4,5.2,14.8,12.2,10.330639999999997,5.6,4.4,10.4,8.2,0.8,0.4,1.0
275,3.0,2014.0,131.0,123.0,17.4,7.6,8.8,2.8,8.8,12.0,7.878479999999998,13.300420000000008,4.8,6.2,12.8,0.2,3.8,9.2,12.2,10.316879999999994,5.0,3.6,9.8,8.0,3.2,2.4,2.0
